Collection Site Name,Collection Site Type,Operator Type,Site ID,Service Partner,Address Line 1,Address Line 2,Address City,Address Postal / Zip Code,Community,Region/District,Service Area,Address Latitude,Address Longitude,Paints and Coatings,HHW/HSP,Alarms,Lights,Paints and Coatings2,Start Date - Paints and Coating,End Date - Paints and Coatings,Lights3,Lights - Start Date,Lights - End Date,Solvents,Solvents - Start Date,Solvents - End Date,Pesticides,Pesticides - Start Date,Pesticides - End Date,Fertilizers,Fertilizers - Start Date,Fertilizers - End Date,PaintShare,PaintShare - Start Date,PaintShare - End Date,Residential,Commercial,Industrial,Institutional
Event - S.G Nesbitt Memorial Arena,Collection Event,Municipal,3515,CORPORATION OF THE TOWNSHIP OF MINDEN HILLS,55 Parkside St.,,Minden Hills,K0M 2K0,Minden Hills,Haliburton County,Zone 3,44.932607,-78.723515,1,1,,1,1,05/18/2025,05/18/2025,1,05/18/2025,05/18/2025,1,05/18/2025,05/18/2025,1,05/18/2025,05/18/2025,,,,,,,1,,,
Event - S.G Nesbitt Memorial Arena,Collection Event,Municipal,3515,CORPORATION OF THE TOWNSHIP OF MINDEN HILLS,55 Parkside St.,,Minden Hills,K0M 2K0,Minden Hills,Haliburton County,Zone 3,44.932607,-78.723515,1,1,,1,1,07/19/2025,07/19/2025,1,07/19/2025,07/19/2025,1,07/19/2025,07/19/2025,1,07/19/2025,07/19/2025,,,,,,,1,,,
Event - S.G Nesbitt Memorial Arena,Collection Event,Municipal,3515,CORPORATION OF THE TOWNSHIP OF MINDEN HILLS,55 Parkside St.,,Minden Hills,K0M 2K0,Minden Hills,Haliburton County,Zone 3,44.932607,-78.723515,1,1,,1,1,09/20/2025,09/20/2025,1,09/20/2025,09/20/2025,1,09/20/2025,09/20/2025,1,09/20/2025,09/20/2025,,,,,,,1,,,
Event - Maple Lake Landfill (Algonquin Highlands),Collection Event,Municipal,1137,CORPORATION OF THE TOWNSHIP OF ALGONQUIN HIGHLANDS,"1302 McPhail Road (off North Shore Road, Beech Lake)",,Algonquin Highlands,K0M 1J1,Algonquin Highlands,Haliburton County,Zone 3,45.0897695,-78.6903436,1,1,,1,1,10/12/2024,10/12/2024,1,10/12/2024,10/12/2024,1,10/12/2024,10/12/2024,1,10/12/2024,10/12/2024,,,,,,,1,,,
Event - Maple Lake Landfill (Algonquin Highlands),Collection Event,Municipal,1137,CORPORATION OF THE TOWNSHIP OF ALGONQUIN HIGHLANDS,"1302 McPhail Road (off North Shore Road, Beech Lake)",,Algonquin Highlands,K0M 1J1,Algonquin Highlands,Haliburton County,Zone 3,45.0897695,-78.6903436,1,1,,,1,10/06/2023,10/06/2023,,,,1,10/06/2023,10/06/2023,1,10/06/2023,10/06/2023,,,,,,,1,,,
Event - Maple Lake Landfill (Algonquin Highlands),Collection Event,Municipal,1137,CORPORATION OF THE TOWNSHIP OF ALGONQUIN HIGHLANDS,"1302 McPhail Road (off North Shore Road, Beech Lake)",,Algonquin Highlands,K0M 1J1,Algonquin Highlands,Haliburton County,Zone 3,45.0897695,-78.6903436,1,1,,,1,10/14/2023,10/14/2023,,,,1,10/14/2023,10/14/2023,1,10/14/2023,10/14/2023,,,,,,,1,,,
Event - Maple Lake Landfill (Algonquin Highlands),Collection Event,Municipal,1137,CORPORATION OF THE TOWNSHIP OF ALGONQUIN HIGHLANDS,"1302 McPhail Road (off North Shore Road, Beech Lake)",,Algonquin Highlands,K0M 1J1,Algonquin Highlands,Haliburton County,Zone 3,45.0897695,-78.6903436,1,1,,1,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,,,,,,,1,,,
Event - Clarington Operations Depot (Durham),Collection Event,Municipal,1208,REGIONAL MUNICIPALITY OF DURHAM,178 Darlington-Clarke Townline Road,,Bowmanville,L1B 1L9,Clarington,Durham Region,Zone 1,43.91,-78.62,1,1,,,1,09/23/2023,09/23/2023,,,,1,09/23/2023,09/23/2023,1,09/23/2023,09/23/2023,,,,,,,1,,,
Event - Clarington Operations Depot (Durham),Collection Event,Municipal,1208,REGIONAL MUNICIPALITY OF DURHAM,178 Darlington-Clarke Townline Road,,Bowmanville,L1B 1L9,Clarington,Durham Region,Zone 1,43.91,-78.62,1,1,,1,1,08/16/2025,08/16/2025,1,08/16/2025,08/16/2025,1,08/16/2025,08/16/2025,1,08/16/2025,08/16/2025,,,,,,,1,,,
Event - West Guilford Landfill Site (Dysart),Collection Event,Municipal,3075,MUNICIPALITY OF DYSART ET AL,11903 Hwy 118,,Harcourt,K0L 1X0,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",Haliburton County,Zone 3,45.1015763,-78.5958625,1,1,,,1,09/14/2024,09/14/2024,,,,1,09/14/2024,09/14/2024,1,09/14/2024,09/14/2024,,,,,,,1,,,
Event - West Guilford Landfill Site (Dysart),Collection Event,Municipal,3075,MUNICIPALITY OF DYSART ET AL,11903 Hwy 118,,Harcourt,K0L 1X0,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",Haliburton County,Zone 3,45.1015763,-78.5958625,1,1,,,1,09/17/2023,09/17/2023,,,,1,09/17/2023,09/17/2023,1,09/17/2023,09/17/2023,,,,,,,1,,,
Event - West Guilford Landfill Site (Dysart),Collection Event,Municipal,3075,MUNICIPALITY OF DYSART ET AL,11903 Hwy 118,,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",K0L 1X0,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",Haliburton County,Zone 3,45.1015763,-78.5958625,1,1,,1,1,09/13/2025,09/13/2025,1,09/13/2025,09/13/2025,1,09/13/2025,09/13/2025,1,09/13/2025,09/13/2025,,,,,,,1,,,
Event - Haliburton Landfill Site,Collection Event,Municipal,1181,MUNICIPALITY OF DYSART ET AL,222 Industrial Park Rd,,Haliburton,K0M 1S0,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",Haliburton County,Zone 3,45.052089,-78.5371093,1,1,,,1,07/27/2024,07/27/2024,,,,1,07/27/2024,07/27/2024,1,07/27/2024,07/27/2024,,,,,,,1,,,
Event - Haliburton Landfill Site,Collection Event,Municipal,1181,MUNICIPALITY OF DYSART ET AL,222 Industrial Park Rd,,Haliburton,K0M 1S0,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",Haliburton County,Zone 3,45.052089,-78.5371093,1,1,,,1,07/15/2023,07/15/2023,,,,1,07/15/2023,07/15/2023,1,07/15/2023,07/15/2023,,,,,,,1,,,
Event - Haliburton Landfill Site,Collection Event,Municipal,1181,MUNICIPALITY OF DYSART ET AL,222 Industrial Park Rd,,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",K0M 1S0,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",Haliburton County,Zone 3,45.052089,-78.5371093,1,1,,1,1,07/26/2025,07/26/2025,1,07/26/2025,07/26/2025,1,07/26/2025,07/26/2025,1,07/26/2025,07/26/2025,,,,,,,1,,,
Event - Cavendish Community Centre,Collection Event,Regional District,3192,CORPORATION OF THE COUNTY OF PETERBOROUGH,"18 Community Complex Drive, County Road 507 Catchacoma",,Gooderham,K0L1J0,Trent Lakes,Peterborough County,Zone 3,44.7277939,-78.3393054,1,1,,1,1,07/08/2023,07/08/2023,1,07/08/2023,07/08/2023,1,07/08/2023,07/08/2023,1,07/08/2023,07/08/2023,,,,,,,1,,,
Event - Harcourt Landfill Site,Collection Event,Municipal,1180,MUNICIPALITY OF DYSART ET AL,1123 Packard Rd,,Haliburton,K0L 1X0,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",Haliburton County,Zone 3,45.0907917,-78.1416862,1,1,,,1,08/10/2024,08/10/2024,,,,1,08/10/2024,08/10/2024,1,08/10/2024,08/10/2024,,,,,,,1,,,
Event - Harcourt Landfill Site,Collection Event,Municipal,1180,MUNICIPALITY OF DYSART ET AL,1123 Packard Rd,,Haliburton,K0L 1X0,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",Haliburton County,Zone 3,45.0907917,-78.1416862,1,1,,,1,08/26/2023,08/26/2023,,,,1,08/26/2023,08/26/2023,1,08/26/2023,08/26/2023,,,,,,,1,,,
Event - Harcourt Landfill Site,Collection Event,Municipal,1180,MUNICIPALITY OF DYSART ET AL,1123 Packard Rd,,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",K0L 1X0,"Dysart, Dudley, Harcourt, Guilford, Harburn, Bruton, Havelock, Eyre and Clyde",Haliburton County,Zone 3,45.0907917,-78.1416862,1,1,,1,1,08/09/2025,08/09/2025,1,08/09/2025,08/09/2025,1,08/09/2025,08/09/2025,1,08/09/2025,08/09/2025,,,,,,,1,,,
Event - Norwood Public Works Yard,Collection Event,Regional District,3193,CORPORATION OF THE COUNTY OF PETERBOROUGH,4440 Highway 7,,Norwood,K0L2V0,Asphodel-Norwood,Peterborough County,Zone 3,44.3932052,-77.975387,1,1,,1,1,06/17/2023,06/17/2023,1,06/17/2023,06/17/2023,1,06/17/2023,06/17/2023,1,06/17/2023,06/17/2023,,,,,,,1,,,
Event - Madawaska Works Garage,Collection Event,Municipal,1146,CORPORATION OF THE TOWNSHIP OF SOUTH ALGONQUIN,24808 Highway 60,,Madawaska,K0J 2C0,South Algonquin,Bruce County,Zone 6,45.497455,-77.961241,1,1,,1,1,08/12/2023,08/12/2023,1,08/12/2023,08/12/2023,1,08/12/2023,08/12/2023,1,08/12/2023,08/12/2023,,,,,,,1,,,
Event - Madawaska Works Garage,Collection Event,Municipal,1146,CORPORATION OF THE TOWNSHIP OF SOUTH ALGONQUIN,24808 Highway 60,,Madawaska,K0J 2C0,South Algonquin,Nipissing District,Zone 6,45.497455,-77.961241,1,1,,1,1,08/09/2025,08/09/2025,1,08/09/2025,08/09/2025,1,08/09/2025,08/09/2025,1,08/09/2025,08/09/2025,,,,,,,1,,,
Event - Township of Faraday Public Works Yard,Collection Event,Municipal,1140,CORPORATION OF THE TOWNSHIP OF FARADAY,29860A-B Hwy 28 South,,Bancroft,K0L 1C0,Bancroft,Hastings County,Zone 4,45.048706,-77.8864895,1,1,,1,1,05/11/2024,05/11/2024,1,05/11/2024,05/11/2024,1,05/11/2024,05/11/2024,1,05/11/2024,05/11/2024,,,,,,,1,,,
Event - Township of Faraday Public Works Yard,Collection Event,Municipal,1140,CORPORATION OF THE TOWNSHIP OF FARADAY,29860A-B Hwy 28 South,,Bancroft,K0L 1C0,Bancroft,Hastings County,Zone 4,45.048706,-77.8864895,1,1,,1,1,07/13/2024,07/13/2024,1,07/13/2024,07/13/2024,1,07/13/2024,07/13/2024,1,07/13/2024,07/13/2024,,,,,,,1,,,
Event - Township of Faraday Public Works Yard,Collection Event,Municipal,1140,CORPORATION OF THE TOWNSHIP OF FARADAY,29860A-B Hwy 28 South,,Bancroft,K0L 1C0,Bancroft,Hastings County,Zone 4,45.048706,-77.8864895,1,1,,1,1,09/28/2024,09/28/2024,1,09/28/2024,09/28/2024,1,09/28/2024,09/28/2024,1,09/28/2024,09/28/2024,,,,,,,1,,,
Event - Township of Faraday Public Works Yard,Collection Event,Municipal,1140,CORPORATION OF THE TOWNSHIP OF FARADAY,29860A-B Hwy 28 South,,Bancroft,K0L 1C0,Bancroft,Hastings County,Zone 4,45.048706,-77.8864895,1,1,,1,1,05/13/2023,05/13/2023,1,05/13/2023,05/13/2023,1,05/13/2023,05/13/2023,1,05/13/2023,05/13/2023,,,,,,,1,,,
Event - Township of Faraday Public Works Yard,Collection Event,Municipal,1140,CORPORATION OF THE TOWNSHIP OF FARADAY,29860A-B Hwy 28 South,,Bancroft,K0L 1C0,Bancroft,Hastings County,Zone 4,45.048706,-77.8864895,1,1,,1,1,06/24/2023,06/24/2023,1,06/24/2023,06/24/2023,1,06/24/2023,06/24/2023,1,06/24/2023,06/24/2023,,,,,,,1,,,
Event - Township of Faraday Public Works Yard,Collection Event,Municipal,1140,CORPORATION OF THE TOWNSHIP OF FARADAY,29860A-B Hwy 28 South,,Bancroft,K0L 1C0,Bancroft,Hastings County,Zone 4,45.048706,-77.8864895,1,1,,1,1,09/23/2023,09/23/2023,1,09/23/2023,09/23/2023,1,09/23/2023,09/23/2023,1,09/23/2023,09/23/2023,,,,,,,1,,,
Event - Township of Faraday Public Works Yard,Collection Event,Municipal,1140,CORPORATION OF THE TOWNSHIP OF FARADAY,29860A-B Hwy 28 South,,Bancroft,K0L 1C0,Bancroft,Hastings County,Zone 4,45.048706,-77.8864895,1,1,,1,1,05/10/2025,05/10/2025,1,05/10/2025,05/10/2025,1,05/10/2025,05/10/2025,1,05/10/2025,05/10/2025,,,,,,,1,,,
Event - Township of Faraday Public Works Yard,Collection Event,Municipal,1140,CORPORATION OF THE TOWNSHIP OF FARADAY,29860A-B Hwy 28 South,,Bancroft,K0L 1C0,Bancroft,Hastings County,Zone 4,45.048706,-77.8864895,1,1,,1,1,07/12/2025,07/12/2025,1,07/12/2025,07/12/2025,1,07/12/2025,07/12/2025,1,07/12/2025,07/12/2025,,,,,,,1,,,
Event - Township of Faraday Public Works Yard,Collection Event,Municipal,1140,CORPORATION OF THE TOWNSHIP OF FARADAY,29860A-B Hwy 28 South,,Bancroft,K0L 1C0,Bancroft,Hastings County,Zone 4,45.048706,-77.8864895,1,1,,1,1,09/20/2025,09/20/2025,1,09/20/2025,09/20/2025,1,09/20/2025,09/20/2025,1,09/20/2025,09/20/2025,,,,,,,1,,,
Event - Kenny Road Landfill,Collection Event,Municipal,3082,"THE CORPORATION OF THE UNITED TOWNSHIPS OF HEAD, CLARA & MARIA",67 Kenny Road,,Mackey,K0J 2B0,"Head, Clara and Maria",Renfrew County,Zone 5,46.1719549,-77.8568868,1,1,,1,1,05/25/2024,05/25/2024,1,05/25/2024,05/25/2024,1,05/25/2024,05/25/2024,1,05/25/2024,05/25/2024,,,,,,,1,,,
Event - Kenny Road Landfill,Collection Event,Municipal,3082,"THE CORPORATION OF THE UNITED TOWNSHIPS OF HEAD, CLARA & MARIA",67 Kenny Road,,Mackey,K0J 2B0,"Head, Clara and Maria",Prescott and Russell,Zone 5,46.1719549,-77.8568868,1,1,,1,1,05/27/2023,05/27/2023,1,05/27/2023,05/27/2023,1,05/27/2023,05/27/2023,1,05/27/2023,05/27/2023,,,,,,,1,,,
R2D Event - Marmora and Lake,Collection Event,Municipal,3519,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,28 Victoria Street,,Marmora,K0K 2M0,Marmora and Lake,Hastings County,Zone 4,44.487691,-77.678797,1,1,,1,1,05/06/2023,05/06/2023,1,05/06/2023,05/06/2023,1,05/06/2023,05/06/2023,1,05/06/2023,05/06/2023,,,,,,,1,,,
R2D Event - Marmora and Lake,Collection Event,Municipal,3519,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,28 Victoria Street,,Marmora,K0K 2M0,Marmora and Lake,Hastings County,Zone 4,44.487691,-77.678797,1,1,,1,1,08/18/2023,08/18/2023,1,08/18/2023,08/18/2023,1,08/18/2023,08/18/2023,1,08/18/2023,08/18/2023,,,,,,,1,,,
Event - Combermere Work Yard,Collection Event,Municipal,3087,THE CORPORATION OF THE TOWNSHIP OF MADAWASKA VALLEY,39844 Combermere Road,,Combermere,K0J 1B0,Madawaska Valley,Renfrew County,Zone 5,45.382875,-77.619692,1,1,,1,1,07/20/2024,07/20/2024,1,07/20/2024,07/20/2024,1,07/20/2024,07/20/2024,1,07/20/2024,07/20/2024,,,,,,,1,,,
Event - Combermere Work Yard,Collection Event,Municipal,3087,THE CORPORATION OF THE TOWNSHIP OF MADAWASKA VALLEY,39844 Combermere Road,,Combermere,K0J 1B0,Madawaska Valley,Renfrew County,Zone 5,45.382875,-77.619692,1,1,,,1,07/08/2023,07/08/2023,,,,1,07/08/2023,07/08/2023,1,07/08/2023,07/08/2023,,,,,,,1,,,
Event - Combermere Work Yard,Collection Event,Municipal,3087,THE CORPORATION OF THE TOWNSHIP OF MADAWASKA VALLEY,39844 Combermere Road,,Combermere,K0J 1B0,Madawaska Valley,Renfrew County,Zone 5,45.382875,-77.619692,1,1,,1,1,02/08/2025,02/08/2025,1,02/08/2025,02/08/2025,1,02/08/2025,02/08/2025,1,02/08/2025,02/08/2025,,,,,,,1,,,
R2D Event - Frankford Arena (Quinte),Collection Event,Municipal,1013,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,35 March Street,,Frankford,K0K 2C0,Quinte West,Hastings County,Zone 4,44.195609,-77.5956216,1,1,,1,1,06/07/2024,06/07/2024,1,06/07/2024,06/07/2024,1,06/07/2024,06/07/2024,1,06/07/2024,06/07/2024,,,,,,,1,,,
R2D Event - Frankford Arena (Quinte),Collection Event,Municipal,1013,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,35 March Street,,Frankford,K0K 2C0,Quinte West,Hastings County,Zone 4,44.195609,-77.5956216,1,1,,1,1,07/08/2023,07/08/2023,1,07/08/2023,07/08/2023,1,07/08/2023,07/08/2023,1,07/08/2023,07/08/2023,,,,,,,1,,,
R2D Event - Frankford Arena (Quinte),Collection Event,Municipal,1013,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,35 March Street,,Frankford,K0K 2C0,Quinte West,Hastings County,Zone 4,44.195609,-77.5956216,1,1,,1,1,06/09/2025,06/09/2025,1,06/09/2025,06/09/2025,1,06/09/2025,06/09/2025,1,06/09/2025,06/09/2025,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,05/10/2024,05/10/2024,1,05/10/2024,05/10/2024,1,05/10/2024,05/10/2024,1,05/10/2024,05/10/2024,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,07/09/2024,07/09/2024,1,07/09/2024,07/09/2024,1,07/09/2024,07/09/2024,1,07/09/2024,07/09/2024,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,04/13/2024,04/13/2024,1,04/13/2024,04/13/2024,1,04/13/2024,04/13/2024,1,04/13/2024,04/13/2024,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,06/22/2024,06/22/2024,1,06/22/2024,06/22/2024,1,06/22/2024,06/22/2024,1,06/22/2024,06/22/2024,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,04/15/2023,04/15/2023,1,04/15/2023,04/15/2023,1,04/15/2023,04/15/2023,1,04/15/2023,04/15/2023,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,06/17/2023,06/17/2023,1,06/17/2023,06/17/2023,1,06/17/2023,06/17/2023,1,06/17/2023,06/17/2023,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,09/09/2023,09/09/2023,1,09/09/2023,09/09/2023,1,09/09/2023,09/09/2023,1,09/09/2023,09/09/2023,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,10/21/2023,10/21/2023,1,10/21/2023,10/21/2023,1,10/21/2023,10/21/2023,1,10/21/2023,10/21/2023,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,03/05/2025,03/05/2025,1,03/05/2025,03/05/2025,1,03/05/2025,03/05/2025,1,03/05/2025,03/05/2025,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,07/06/2025,07/06/2025,1,07/06/2025,07/06/2025,1,07/06/2025,07/06/2025,1,07/06/2025,07/06/2025,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,09/08/2025,09/08/2025,1,09/08/2025,09/08/2025,1,09/08/2025,09/08/2025,1,09/08/2025,09/08/2025,,,,,,,1,,,
R2D Event - Trenton Public Works Yard,Collection Event,Municipal,1009,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,30 Pelham Street,,Quinte West,K8V 5A8,Quinte West,Hastings County,Zone 4,44.1041945,-77.585169,1,1,,1,1,04/10/2025,04/10/2025,1,04/10/2025,04/10/2025,1,04/10/2025,04/10/2025,1,04/10/2025,04/10/2025,,,,,,,1,,,
R2D Event - Stirling Arena (Quinte),Collection Event,Municipal,1011,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,435 Front Street West,,Stirling,K0K 3L0,Stirling-Rawdon,Hastings County,Zone 4,44.2928402,-77.563607,1,1,,1,1,01/06/2024,01/06/2024,1,01/06/2024,01/06/2024,1,01/06/2024,01/06/2024,1,01/06/2024,01/06/2024,,,,,,,1,,,
R2D Event - Stirling Arena (Quinte),Collection Event,Municipal,1011,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,435 Front Street West,,Stirling,K0K 3L0,Stirling-Rawdon,Hastings County,Zone 4,44.2928402,-77.563607,1,1,,1,1,09/21/2024,09/21/2024,1,09/21/2024,09/21/2024,1,09/21/2024,09/21/2024,1,09/21/2024,09/21/2024,,,,,,,1,,,
R2D Event - Stirling Arena (Quinte),Collection Event,Municipal,1011,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,435 Front Street West,,Stirling,K0K 3L0,Stirling-Rawdon,Hastings County,Zone 4,44.2928402,-77.563607,1,1,,1,1,07/22/2023,07/22/2023,1,07/22/2023,07/22/2023,1,07/22/2023,07/22/2023,1,07/22/2023,07/22/2023,,,,,,,1,,,
R2D Event - Stirling Arena (Quinte),Collection Event,Municipal,1011,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,435 Front Street West,,Stirling,K0K 3L0,Stirling-Rawdon,Hastings County,Zone 4,44.2928402,-77.563607,1,1,,1,1,09/23/2023,09/23/2023,1,09/23/2023,09/23/2023,1,09/23/2023,09/23/2023,1,09/23/2023,09/23/2023,,,,,,,1,,,
R2D Event - Stirling Arena (Quinte),Collection Event,Municipal,1011,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,435 Front Street West,,Stirling,K0K 3L0,Stirling-Rawdon,Hastings County,Zone 4,44.2928402,-77.563607,1,1,,1,1,05/07/2025,05/07/2025,1,05/07/2025,05/07/2025,1,05/07/2025,05/07/2025,1,05/07/2025,05/07/2025,,,,,,,1,,,
R2D Event - Stirling Arena (Quinte),Collection Event,Municipal,1011,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,435 Front Street West,,Stirling,K0K 3L0,Stirling-Rawdon,Hastings County,Zone 4,44.2928402,-77.563607,1,1,,1,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,1,10/18/2025,10/18/2025,,,,,,,1,,,
R2D Event - Madoc Township Works Yard,Collection Event,Municipal,1016,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,15651 Highway 62 N,,Madoc Township,K0K 2K0,Madoc,Hastings County,Zone 4,44.57,-77.51,1,1,,1,1,07/20/2024,07/20/2024,1,07/20/2024,07/20/2024,1,07/20/2024,07/20/2024,1,07/20/2024,07/20/2024,,,,,,,1,,,
R2D Event - Madoc Township Works Yard,Collection Event,Municipal,1016,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,15651 Highway 62 N,,Madoc Township,K0K 2K0,Madoc,Muskoka District,Zone 4,44.57,-77.51,1,1,,1,1,11/04/2023,11/04/2023,1,11/04/2023,11/04/2023,1,11/04/2023,11/04/2023,1,11/04/2023,11/04/2023,,,,,,,1,,,
R2D Event - Madoc Township Works Yard,Collection Event,Municipal,1016,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,15651 Highway 62 N,,Madoc Township,K0K 2K0,Madoc,Hastings County,Zone 4,44.57,-77.51,1,1,,1,1,05/24/2025,05/24/2025,1,05/24/2025,05/24/2025,1,05/24/2025,05/24/2025,1,05/24/2025,05/24/2025,,,,,,,1,,,
R2D Event - Madoc Works Garage (Quinte),Collection Event,Municipal,1015,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,26 Seymour Street,,Village of Madoc,K0K 2K0,Madoc,Hastings County,Zone 4,44.500655,-77.4711813,1,1,,1,1,08/06/2024,08/06/2024,1,08/06/2024,08/06/2024,1,08/06/2024,08/06/2024,1,08/06/2024,08/06/2024,,,,,,,1,,,
R2D Event - Madoc Works Garage (Quinte),Collection Event,Municipal,1015,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,26 Seymour Street,,Village of Madoc,K0K 2K0,Madoc,Hastings County,Zone 4,44.500655,-77.4711813,1,1,,1,1,09/14/2024,09/14/2024,1,09/14/2024,09/14/2024,1,09/14/2024,09/14/2024,1,09/14/2024,09/14/2024,,,,,,,1,,,
R2D Event - Madoc Works Garage (Quinte),Collection Event,Municipal,1015,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,26 Seymour Street,,Village of Madoc,K0K 2K0,Madoc,Hastings County,Zone 4,44.500655,-77.4711813,1,1,,1,1,07/15/2023,07/15/2023,1,07/15/2023,07/15/2023,1,07/15/2023,07/15/2023,1,07/15/2023,07/15/2023,,,,,,,1,,,
R2D Event - Madoc Works Garage (Quinte),Collection Event,Municipal,1015,CENTRE & SOUTH HASTINGS WASTE SERVICES BOARD,26 Seymour Street,,Village of Madoc,K0K 2K0,Madoc,Hastings County,Zone 4,44.500655,-77.4711813,1,1,,1,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,1,09/16/2023,09/16/2023,,,,,,,1,,,
